pole_id,bus,feeder,bus_type,phase_count,phase_type,pole_height_ft,pole_height_m,longitude,latitude,depth_in_tree,parent_bus,parent_pole_id,span_ft_to_parent,span_m_to_parent,spacing_template
P0908,l2954339,S2,l,1,1-phase,35,10.67,-119.2432096,46.60092036,41,m1008746,P0899,133.2,40.6,1ph-x4_acsrx1/0_tpx_B
P0909,m1008743,S2,m,1,1-phase,35,10.67,-119.2449533,46.60114094,41,m1008746,P0899,254.3,77.51,1ph-x4_wpalx4_wpal_B
P0910,m2001315,S2,m,1,1-phase,35,10.67,-119.2064775,46.60069998,41,m2001314,P0900,158.2,48.22,1ph-x2_acsrx2_acsr_A
P0911,m1026463,S2,m,1,1-phase,35,10.67,-119.2094002,46.6479116,42,l2689678,P0903,1302.1,396.88,1ph-x2_acsrx2_acsr_B
P0912,m1069192,S2,m,1,1-phase,35,10.67,-119.1773946,46.65081562,42,l2991907,P0905,187.6,57.18,1ph-4_acsrxx4_acsr_A
P0913,m1069175,S2,m,3,3-phase,40,12.19,-119.1741067,46.6499176,42,n1139541,P0906,143.0,43.59,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0914,l3048200,S2,l,1,1-phase,35,10.67,-119.2421348,46.6009031,42,l2954339,P0908,205.9,62.76,1ph-x4_acsrx4_acsr_B
P0915,m1008742,S2,m,1,1-phase,35,10.67,-119.246354,46.60100338,42,m1008743,P0909,270.1,82.33,1ph-x4_wpalx4_wpal_B
P0916,l3104115,S2,l,1,1-phase,35,10.67,-119.2448511,46.60020206,42,m1008743,P0909,216.4,65.96,1ph-x4_wpalx4_wpal_B
P0917,p827495,S2,p,1,1-phase,35,10.67,-119.2090653,46.64801056,43,m1026463,P0911,68.0,20.73,1ph-x2_acsrx2_acsr_B
P0918,m1026468,S2,m,1,1-phase,35,10.67,-119.2100351,46.64816054,43,m1026463,P0911,134.3,40.93,1ph-x2_acsrx2_acsr_B
P0919,l2916625,S2,l,1,1-phase,35,10.67,-119.2019149,46.64188228,43,221-306687,,436.3,132.98,1p_1/0_axnj_db_B
P0920,l2991913,S2,l,1,1-phase,35,10.67,-119.1763445,46.65180598,43,m1069192,P0912,303.5,92.51,1ph-4_acsrxx4_acsr_A
P0921,m1069191,S2,m,1,1-phase,35,10.67,-119.1783124,46.65063184,43,m1069192,P0912,180.8,55.11,1ph-4_acsrxx4_acsr_A
P0922,l3235253,S2,l,1,1-phase,35,10.67,-119.1759993,46.65075842,43,m1069192,P0912,267.5,81.53,1ph-2_acsrxx2_acsr_A
P0923,l3197637,S2,l,1,1-phase,35,10.67,-119.1747859,46.65085278,43,m1069175,P0913,251.0,76.5,1ph-xx4_wpal4_wpal_C
P0924,m1069184,S2,m,3,3-phase,40,12.19,-119.1731885,46.65041418,43,m1069175,P0913,209.6,63.89,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0925,m1008733,S2,m,1,1-phase,35,10.67,-119.2418187,46.600012,43,l3048200,P0914,220.2,67.12,1ph-x4_wpalx4_wpal_B
P0926,l3029495,S2,l,1,1-phase,35,10.67,-119.2468288,46.6009711,43,m1008742,P0915,91.2,27.8,1ph-x4_wpalx4_wpal_B
P0927,l2804247,S2,l,1,1-phase,35,10.67,-119.246578,46.60246788,43,m1008742,P0915,338.9,103.3,1ph-x4_acsrx4_wpal_B
P0928,m1026466,S2,m,1,1-phase,35,10.67,-119.2087856,46.64806348,44,p827495,P0917,54.9,16.73,1ph-x2_acsrx2_acsr_B
P0929,l2766732,S2,l,1,1-phase,35,10.67,-119.2110555,46.64919712,44,m1026468,P0918,307.9,93.85,1ph-x2_acsrx2_acsr_B
P0930,p901909,S2,p,1,1-phase,35,10.67,-119.2101858,46.64821678,44,m1026468,P0918,31.6,9.63,1ph-x2_acsrx2_acsr_B
P0931,l3139598,S2,l,1,1-phase,35,10.67,-119.2042992,46.64196604,44,l2916625,P0919,457.0,139.29,1p_1/0_axnj_db_B
P0932,l3195315,S2,l,1,1-phase,35,10.67,-119.1791069,46.65049314,44,m1069191,P0921,155.4,47.37,1ph-4_acsrxx4_acsr_A
P0933,m1069189,S2,m,3,3-phase,40,12.19,-119.1728172,46.65061498,44,m1069184,P0924,84.7,25.82,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0934,l3225319,S2,l,1,1-phase,35,10.67,-119.2418256,46.59981604,44,m1008733,P0925,45.0,13.72,1ph-x4_wpalx4_wpal_B
P0935,l3216339,S2,l,1,1-phase,35,10.67,-119.2404525,46.60034154,44,m1008733,P0925,272.4,83.03,1ph-x4_acsrx4_acsr_B
P0936,m1026485,S2,m,1,1-phase,35,10.67,-119.2112078,46.6493467,45,l2766732,P0929,45.1,13.75,1ph-x2_acsrx2_acsr_B
P0937,m1026472,S2,m,1,1-phase,35,10.67,-119.2105086,46.6483373,45,p901909,P0930,67.7,20.63,1ph-x2_acsrx2_acsr_B
P0938,m1069181,S2,m,1,1-phase,35,10.67,-119.1805123,46.6502237,45,l3195315,P0932,276.2,84.19,1ph-4_acsrxx4_acsr_A
P0939,l3195356,S2,l,3,3-phase,40,12.19,-119.1717579,46.65115006,45,m1069189,P0933,237.2,72.3,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0940,l2860487,S2,l,1,1-phase,35,10.67,-119.17363,46.65165688,45,m1069189,P0933,285.4,86.99,1ph-xx4_wpal4_wpal_C
P0941,l3048201,S2,l,1,1-phase,35,10.67,-119.2418513,46.59908694,45,l3225319,P0934,167.5,51.05,1ph-x4_wpalx4_wpal_B
P0942,e182744,S2,e,1,1-phase,35,10.67,-119.2477052,46.60088084,45,d5565090-1_int,,0.0,0.0,
P0943,p827542,S2,p,1,1-phase,35,10.67,-119.2113205,46.64939414,46,m1026485,P0936,24.2,7.38,1ph-x2_acsrx2_acsr_B
P0944,m1026492,S2,m,1,1-phase,35,10.67,-119.2104208,46.6500221,46,m1026485,P0936,216.2,65.9,1ph-x2_acsrx2_acsr_B
P0945,l2973151,S2,l,1,1-phase,35,10.67,-119.1817911,46.65037902,46,m1069181,P0938,247.5,75.44,1ph-4_acsrxx4_acsr_A
P0946,l2804253,S2,l,1,1-phase,35,10.67,-119.1803309,46.65000894,46,m1069181,P0938,60.3,18.38,1ph-2_acsrxx2_acsr_A
P0947,l2748146,S2,l,1,1-phase,35,10.67,-119.1809928,46.651584,46,m1069181,P0938,325.6,99.24,1ph-4_acsrxx4_acsr_A
P0948,m1089112,S2,m,3,3-phase,40,12.19,-119.1712257,46.65149384,46,l3195356,P0939,128.9,39.29,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0949,l2801895,S2,l,1,1-phase,35,10.67,-119.2482271,46.60131286,46,e182744,P0942,200.0,60.96,1ph-x4_wpalx4_wpal_B
P0950,l0247160,S2,l,1,1-phase,35,10.67,-119.20868,46.64806,47,f739841,,100.0,30.48,1ph-x2_acsrx2_acsr_B
P0951,m1026486,S2,m,1,1-phase,35,10.67,-119.2113918,46.64942416,47,p827542,P0943,15.3,4.66,1ph-x2_acsrx2_acsr_B
P0952,l3048231,S2,l,1,1-phase,35,10.67,-119.2102582,46.65077602,47,m1026492,P0944,175.9,53.61,1ph-x2_acsrx2_acsr_B
P0953,m1069187,S2,m,1,1-phase,35,10.67,-119.1830861,46.65057034,47,l2973151,P0945,251.9,76.78,1ph-4_acsrxx4_acsr_A
P0954,p827520,S2,p,1,1-phase,35,10.67,-119.1712281,46.65142768,47,m1089112,P0948,15.2,4.63,1ph-xx4_acsr4_acsr_C
P0955,m1089115,S2,m,3,3-phase,40,12.19,-119.1698667,46.6521457,47,m1089112,P0948,300.2,91.5,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0956,m1026487,S2,m,1,1-phase,35,10.67,-119.2112246,46.64948248,48,m1026486,P0951,42.3,12.89,1ph-x2_acsrx2_acsr_B
P0957,m1026488,S2,m,1,1-phase,35,10.67,-119.2115571,46.64949368,48,m1026486,P0951,35.4,10.79,1ph-x2_acsrx2_acsr_B
P0958,l0247162,S2,l,1,1-phase,35,10.67,-119.2106,46.6483,48,f739842,,100.0,30.48,1ph-x2_acsrx2_acsr_B
P0959,l2785519,S2,l,1,1-phase,35,10.67,-119.1840121,46.65054956,48,m1069187,P0953,177.4,54.07,1ph-4_acsrxx1/0_tpx_A
P0960,l2748129,S2,l,1,1-phase,35,10.67,-119.1834659,46.64937576,48,m1069187,P0953,283.7,86.47,1ph-2_acsrxx2_acsr_A
P0961,l2691951,S2,l,3,3-phase,40,12.19,-119.1712348,46.65242332,48,d6138609-1_int,,213.4,65.04,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P0962,n1139545,S2,n,1,1-phase,35,10.67,-119.1712315,46.6513362,48,p827520,P0954,21.0,6.4,1ph-xx4_acsr4_acsr_C
P0963,l2991911,S2,l,1,1-phase,35,10.67,-119.1700845,46.65315586,48,m1089115,P0955,235.6,71.81,1ph-xx4_acsr4_wpal_C
P0964,m1089118,S2,m,3,3-phase,40,12.19,-119.1673346,46.65308232,48,m1089115,P0955,530.5,161.7,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0965,l2897784,S2,l,1,1-phase,35,10.67,-119.2112414,46.6496183,49,m1026487,P0956,31.3,9.54,1ph-x2_acsrx2_acsr_B
P0966,l3104122,S2,l,1,1-phase,35,10.67,-119.1845677,46.65049724,49,l2785519,P0959,107.1,32.64,1ph-4_acsrxx4_acsr_A
P0967,n1139542,S2,n,3,3-phase,40,12.19,-119.1712343,46.65275372,49,l2691951,P0961,75.8,23.1,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P0968,m1089119,S2,m,3,3-phase,40,12.19,-119.1660942,46.65352986,49,m1089118,P0964,258.8,78.88,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0969,l2973158,S2,l,1,1-phase,35,10.67,-119.1679067,46.65421884,49,m1089118,P0964,283.0,86.26,1ph-xx4_acsr4_wpal_C
P0970,l3048208,S2,l,1,1-phase,35,10.67,-119.1670498,46.65248016,49,m1089118,P0964,148.6,45.29,1ph-4_acsrxx4_wpal_A
P0971,m1026496,S2,m,1,1-phase,35,10.67,-119.2115099,46.65023026,50,l2897784,P0965,149.6,45.6,1ph-x2_acsrx2_acsr_B
P0972,l2804283,S2,l,1,1-phase,35,10.67,-119.1860488,46.65023942,50,l3104122,P0966,289.7,88.3,1ph-4_acsrxx4_acsr_A
P0973,p827523,S2,p,3,3-phase,40,12.19,-119.1712488,46.65306158,50,n1139542,P0967,70.9,21.61,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P0974,m1069174,S2,m,1,1-phase,35,10.67,-119.171418,46.64987082,50,d5712477-3_int,,338.3,103.11,1ph-xx4_acsr4_acsr_C
P0975,p827521,S2,p,1,1-phase,35,10.67,-119.1660259,46.65345092,50,m1089119,P0968,22.3,6.8,1ph-x4_acsrx4_acsr_B
P0976,m1089120,S2,m,3,3-phase,40,12.19,-119.165705,46.65367038,50,m1089119,P0968,190.1,57.94,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P0977,l2691959,S2,l,1,1-phase,35,10.67,-119.2117897,46.65084542,51,m1026496,P0971,151.0,46.02,1ph-x2_acsrx2_acsr_B
P0978,l0247171,S2,l,1,1-phase,35,10.67,-119.21164,46.6495,51,f739844,,100.0,30.48,1ph-x2_acsrx2_acsr_B
P0979,l2916627,S2,l,1,1-phase,35,10.67,-119.1882141,46.6495869,51,l2804283,P0972,441.3,134.51,1ph-2_acsrxx2_acsr_A
P0980,l2879076,S2,l,3,3-phase,40,12.19,-119.1713209,46.653563,51,p827523,P0973,115.9,35.33,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P0981,l3216347,S2,l,1,1-phase,35,10.67,-119.1712693,46.64882526,51,m1069174,P0974,241.7,73.67,1ph-xx4_acsr4_wpal_C
P0982,l2841629,S2,l,1,1-phase,35,10.67,-119.1723815,46.64965336,51,m1069174,P0974,191.1,58.25,1ph-xx4_acsr4_acsr_C
P0983,l2841630,S2,l,1,1-phase,35,10.67,-119.1700447,46.65055292,51,m1069174,P0974,306.1,93.3,1ph-xx4_wpal4_wpal_C
P0984,n1139546,S2,n,1,1-phase,35,10.67,-119.1659339,46.65334524,51,p827521,P0975,30.0,9.14,1ph-x4_acsrx4_acsr_B
P0985,l2673310,S2,l,1,1-phase,35,10.67,-119.189469,46.64921746,52,l2916627,P0979,254.9,77.69,1ph-2_acsrxx2_acsr_A
P0986,m1089122,S2,m,3,3-phase,40,12.19,-119.1713227,46.65390948,52,l2879076,P0980,79.5,24.23,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P0987,l2785523,S2,l,1,1-phase,35,10.67,-119.1712693,46.64759676,52,l3216347,P0981,282.0,85.95,1ph-xx4_acsr4_wpal_C
P0988,l2954352,S2,l,1,1-phase,35,10.67,-119.1695774,46.65066478,52,l2841630,P0983,93.1,28.38,1ph-xx2_acsr2_acsr_C
P0989,l3104121,S2,l,1,1-phase,35,10.67,-119.1907151,46.64878924,53,l2673310,P0985,258.1,78.67,1ph-2_acsrxx2_acsr_A
P0990,m1089132,S2,m,3,3-phase,40,12.19,-119.1713283,46.65499672,53,m1089122,P0986,249.6,76.08,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P0991,p860892,S2,p,1,1-phase,35,10.67,-119.1718597,46.653907,53,m1089122,P0986,102.8,31.33,1ph-xx2_acsr2_acsr_C
P0992,l3141388,S2,l,1,1-phase,35,10.67,-119.1706226,46.6462782,53,l2785523,P0987,327.1,99.7,1ph-xx4_acsr4_wpal_C
P0993,l2970842,S2,l,1,1-phase,35,10.67,-119.1650721,46.65235596,53,d5955074-2_int,,280.7,85.56,1ph-x4_acsrx4_acsr_B
P0994,l3104113,S2,l,1,1-phase,35,10.67,-119.1911319,46.64847238,54,l3104121,P0989,108.0,32.92,1ph-2_acsrxx2_acsr_A
P0995,l3029503,S2,l,3,3-phase,40,12.19,-119.1716997,46.65559274,54,m1089132,P0990,154.2,47.0,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P0996,l2691950,S2,l,1,1-phase,35,10.67,-119.1712321,46.65553432,54,m1089132,P0990,124.8,38.04,1ph-xx2_acsr2_acsr_C
P0997,n1139543,S2,n,1,1-phase,35,10.67,-119.1720436,46.65390742,54,p860892,P0991,35.2,10.73,1ph-xx2_acsr2_acsr_C
P0998,l3626914,S2,l,1,1-phase,35,10.67,-119.1705021,46.6457267,54,l3141388,P0992,128.7,39.23,1ph-xx4_acsr4_wpal_C
P0999,m1089113,S2,m,1,1-phase,35,10.67,-119.1643515,46.65152302,54,l2970842,P0993,235.8,71.87,1ph-x4_acsrx4_acsr_B
P1000,m1069202,S2,m,3,3-phase,40,12.19,-119.1721301,46.65641884,55,l3029503,P0995,206.8,63.03,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1001,l2916609,S2,l,1,1-phase,35,10.67,-119.1700336,46.6553634,55,l2691950,P0996,232.9,70.99,1ph-xx2_acsr2_acsr_C
P1002,l2727795,S2,l,1,1-phase,35,10.67,-119.1728939,46.65390948,55,n1139543,P0997,162.8,49.62,1ph-xx2_acsr2_acsr_C
P1003,m1089102,S2,m,1,1-phase,35,10.67,-119.1704342,46.64511172,55,l3626914,P0998,141.8,43.22,1ph-xx4_acsr4_wpal_C
P1004,l2691946,S2,l,1,1-phase,35,10.67,-119.1653351,46.65081114,55,m1089113,P0999,249.4,76.02,1ph-x2_acsrx2_acsr_B
P1005,m1089103,S2,m,1,1-phase,35,10.67,-119.1599998,46.64654954,55,m1089113,P0999,1447.3,441.14,1ph-x4_acsrx4_acsr_B
P1006,l2785524,S2,l,1,1-phase,35,10.67,-119.1717689,46.65639994,56,m1069202,P1000,69.3,21.12,1ph-xx4_acsr4_acsr_C
P1007,l3104126,S2,l,1,1-phase,35,10.67,-119.1736768,46.65653372,56,m1069202,P1000,297.4,90.65,1ph-xx4_acsr4_acsr_C
P1008,l2879073,S2,l,3,3-phase,40,12.19,-119.1729997,46.6579974,56,m1069202,P1000,398.9,121.58,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1009,l2972704,S2,l,1,1-phase,35,10.67,-119.1734431,46.6539045,56,l2727795,P1002,105.2,32.06,1ph-xx2_acsr2_acsr_C
P1010,m1089096,S2,m,1,1-phase,35,10.67,-119.1703634,46.64268964,56,m1089102,P1003,556.2,169.53,1ph-xx4_acsr4_acsr_C
P1011,l2673305,S2,l,1,1-phase,35,10.67,-119.1581429,46.64676402,56,m1089103,P1005,359.0,109.42,1ph-x4_wpalx4_wpal_B
P1012,l3048196,S2,l,1,1-phase,35,10.67,-119.159232,46.64589598,56,m1089103,P1005,210.1,64.04,1ph-x4_acsrx4_acsr_B
P1013,l3029502,S2,l,3,3-phase,40,12.19,-119.1636594,46.6543722,56,d6138608-3_int,,280.6,85.53,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1014,m1069201,S2,m,1,1-phase,35,10.67,-119.1714116,46.65638126,57,l2785524,P1006,68.6,20.91,1ph-xx4_acsr4_acsr_C
P1015,m1069205,S2,m,3,3-phase,40,12.19,-119.1734384,46.65881262,57,l2879073,P1008,205.1,62.51,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1016,l3263051,S2,l,1,1-phase,35,10.67,-119.174046,46.65447466,57,l2972704,P1009,174.5,53.19,1ph-xx2_acsr2_acsr_C
P1017,m1089093,S2,m,1,1-phase,35,10.67,-119.1702864,46.64144154,57,m1089096,P1010,286.9,87.45,1ph-xx4_acsr4_acsr_C
P1018,m1089097,S2,m,1,1-phase,35,10.67,-119.1559837,46.64304888,57,l3048196,P1012,903.6,275.42,1ph-x4_acsrx4_acsr_B
P1019,m1089131,S2,m,3,3-phase,40,12.19,-119.1621574,46.65492302,57,l3029502,P1013,314.2,95.77,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1020,l3010565,S2,l,1,1-phase,35,10.67,-119.1689727,46.65663112,58,m1069201,P1014,473.9,144.44,1ph-xx4_acsr4_acsr_C
P1021,m1069208,S2,m,3,3-phase,40,12.19,-119.1736931,46.65928588,58,m1069205,P1015,119.1,36.3,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1022,m1069199,S2,m,1,1-phase,35,10.67,-119.1752698,46.65447218,58,l3263051,P1016,234.4,71.45,1ph-xx2_acsr2_acsr_C
P1023,m1089094,S2,m,1,1-phase,35,10.67,-119.1713192,46.6415321,58,m1089093,P1017,198.9,60.62,1ph-xx4_wpal4_wpal_C
P1024,m1108268,S2,m,1,1-phase,35,10.67,-119.1549581,46.64119394,58,m1089097,P1018,469.0,142.95,1ph-x4_acsrx4_acsr_B
P1025,m1108270,S2,m,1,1-phase,35,10.67,-119.154569,46.64318526,58,m1089097,P1018,272.7,83.12,1ph-x4_acsrx4_wpal_B
P1026,l3104125,S2,l,3,3-phase,40,12.19,-119.1615523,46.6551328,58,m1089131,P1019,125.5,38.25,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1027,l3270854,S2,l,1,1-phase,35,10.67,-119.1616141,46.6543614,58,m1089131,P1019,165.7,50.51,1ph-4_acsrxx4_acsr_A
P1028,l2897775,S2,l,1,1-phase,35,10.67,-119.1669037,46.6563018,59,l3010565,P1020,462.0,140.82,1ph-xx2_acsr2_acsr_C
P1029,l3010567,S2,l,1,1-phase,35,10.67,-119.172167,46.66022756,59,m1069208,P1021,363.5,110.79,1ph-xx4_acsr4_wpal_C
P1030,m1069213,S2,m,3,3-phase,40,12.19,-119.1755755,46.66055168,59,m1069208,P1021,464.5,141.58,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1031,l2691945,S2,l,1,1-phase,35,10.67,-119.1739865,46.65905728,59,m1069208,P1021,76.9,23.44,1ph-xx4_acsr4_acsr_C
P1032,l2785525,S2,l,1,1-phase,35,10.67,-119.1764995,46.65447218,59,m1069199,P1022,235.5,71.78,1ph-xx2_acsr2_acsr_C
P1033,m1069147,S2,m,1,1-phase,35,10.67,-119.1723648,46.64158272,59,m1089094,P1023,200.8,61.2,1ph-xx4_wpal4_wpal_C
P1034,m1108267,S2,m,1,1-phase,35,10.67,-119.1542567,46.63522818,59,m1108268,P1024,1395.5,425.35,1ph-x4_acsrx4_acsr_B
P1035,l2785516,S2,l,1,1-phase,35,10.67,-119.1524778,46.64344196,59,m1108270,P1025,404.8,123.38,1ph-x4_acsrx4_wpal_B
P1036,l3160107,S2,l,3,3-phase,40,12.19,-119.1600349,46.65601166,59,l3104125,P1026,353.8,107.84,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1037,m1069215,S2,m,3,3-phase,40,12.19,-119.1751466,46.66124764,60,m1069213,P1030,516.2,157.34,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1038,l3178977,S2,l,1,1-phase,35,10.67,-119.1757324,46.65998166,60,m1069213,P1030,134.3,40.93,1ph-xx4_acsr4_acsr_C
P1039,m1069217,S2,m,3,3-phase,40,12.19,-119.1768812,46.66139892,60,m1069213,P1030,316.8,96.56,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1040,l3066801,S2,l,1,1-phase,35,10.67,-119.1723691,46.64106258,60,m1069147,P1033,119.4,36.39,1ph-xx4_acsr4_acsr_C
P1041,l2879055,S2,l,1,1-phase,35,10.67,-119.1733876,46.64159666,60,m1069147,P1033,195.9,59.71,1ph-xx4_acsr4_acsr_C
P1042,m1108266,S2,m,1,1-phase,35,10.67,-119.1542822,46.63249838,60,m1108267,P1034,626.7,191.02,1ph-x4_acsrx4_acsr_B
P1043,m1108274,S2,m,1,1-phase,35,10.67,-119.1499283,46.64382028,60,l2785516,P1035,495.9,151.15,1ph-x4_acsrx4_acsr_B
P1044,m1089141,S2,m,3,3-phase,40,12.19,-119.1584879,46.65692318,60,l3160107,P1036,362.7,110.55,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1045,m1069der480-1,S2,m,3,3-phase,40,12.19,-119.1741022,46.66124764,61,m1069215,P1037,0.0,0.0,
P1046,l3160105,S2,l,1,1-phase,35,10.67,-119.1759707,46.65915286,61,l3178977,P1038,195.7,59.65,1ph-xx4_acsr4_acsr_C
P1047,l2954350,S2,l,1,1-phase,35,10.67,-119.1779394,46.6604958,61,m1069217,P1039,289.9,88.36,1ph-xx4_acsr4_acsr_C
P1048,l2841626,S2,l,3,3-phase,40,12.19,-119.1769363,46.66143454,61,m1069217,P1039,13.3,4.05,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1049,l2973144,S2,l,1,1-phase,35,10.67,-119.1749449,46.64162588,61,l2879055,P1041,298.3,90.92,1ph-xx4_acsr4_acsr_C
P1050,m1108265,S2,m,1,1-phase,35,10.67,-119.1543006,46.63052832,61,m1108266,P1042,452.3,137.86,1ph-x4_acsrx4_acsr_B
P1051,m1108276,S2,m,1,1-phase,35,10.67,-119.1490374,46.64395496,61,m1108274,P1043,173.4,52.85,1ph-x4_acsrx4_acsr_B
P1052,m1108269,S2,m,1,1-phase,35,10.67,-119.1497205,46.64296172,61,m1108274,P1043,201.1,61.3,1ph-x2_acsrx2_acsr_B
P1053,m1089143,S2,m,3,3-phase,40,12.19,-119.156587,46.65808024,61,m1089141,P1044,450.7,137.37,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1054,p895105,S2,p,1,1-phase,35,10.67,-119.1583725,46.65690188,61,m1089141,P1044,22.6,6.89,1ph-2_acsrxx2_acsr_A
P1055,m1069-mt1,S2,m,3,3-phase,40,12.19,-119.1730578,46.66124764,62,m1069der480-1,P1045,0.0,0.0,
P1056,l3235251,S2,l,1,1-phase,35,10.67,-119.1773162,46.6595147,62,l3160105,P1046,275.0,83.82,1ph-xx2_acsr2_acsr_C
P1057,m1069206,S2,m,1,1-phase,35,10.67,-119.1781312,46.65886388,62,l2954350,P1047,376.8,114.85,1ph-xx4_acsr4_acsr_C
P1058,l3235266,S2,l,3,3-phase,40,12.19,-119.1782677,46.66217876,62,l2841626,P1048,306.9,93.54,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1059,l2724120,S2,l,1,1-phase,35,10.67,-119.1778202,46.6416132,62,l2973144,P1049,550.7,167.85,1ph-xx4_acsr4_acsr_C
P1060,m1108264,S2,m,1,1-phase,35,10.67,-119.1514366,46.61690872,62,m1108265,P1050,3179.6,969.14,1ph-x4_acsrx4_acsr_B
P1061,l2786273,S2,l,1,1-phase,35,10.67,-119.1483397,46.64406046,62,m1108276,P1051,135.8,41.39,1ph-x4_acsrx4_acsr_B
P1062,l2729405,S2,l,1,1-phase,35,10.67,-119.1494438,46.64195128,62,m1108269,P1052,238.0,72.54,1ph-x2_acsrx2_acsr_B
P1063,m1089144,S2,m,1,1-phase,35,10.67,-119.1570202,46.65814686,62,m1089143,P1053,84.4,25.73,1ph-2_acsrxx2_acsr_A
P1064,m1089145,S2,m,3,3-phase,40,12.19,-119.1567058,46.65913412,62,m1089143,P1053,243.0,74.07,3ph_h-2_acsr2_acsr2_acsr2_acsr_ABC
P1065,l3141400,S2,l,1,1-phase,35,10.67,-119.1554422,46.65711206,62,m1089143,P1053,312.2,95.16,1ph-4_acsrxx4_acsr_A
P1066,l3029498,S2,l,3,3-phase,40,12.19,-119.1551896,46.65854132,62,m1089143,P1053,287.8,87.72,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1067,n1142110,S2,n,1,1-phase,35,10.67,-119.1582071,46.6568713,62,p895105,P1054,32.4,9.88,1ph-2_acsrxx2_acsr_A
P1068,l2841625,S2,l,1,1-phase,35,10.67,-119.1795701,46.65781684,63,m1069206,P1057,499.0,152.1,1ph-xx4_acsr4_acsr_C
P1069,l2801950,S2,l,3,3-phase,40,12.19,-119.179224,46.66298592,63,l3235266,P1058,260.5,79.4,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1070,m1069149,S2,m,1,1-phase,35,10.67,-119.1779077,46.64161338,63,l2724120,P1059,16.8,5.12,1ph-xx4_acsr4_acsr_C
P1071,m1108263,S2,m,1,1-phase,35,10.67,-119.1509818,46.61553098,63,m1108264,P1060,328.1,100.0,1ph-x4_acsrx4_wpal_B
P1072,m1108278,S2,m,1,1-phase,35,10.67,-119.1465196,46.64433728,63,l2786273,P1061,354.3,107.99,1ph-x4_acsrx4_acsr_B
P1073,p827522,S2,p,1,1-phase,35,10.67,-119.1570245,46.6581837,63,m1089144,P1063,8.5,2.59,1ph-2_acsrxx2_acsr_A
P1074,l3047289,S2,l,3,3-phase,40,12.19,-119.1568495,46.66018578,63,m1089145,P1064,243.0,74.07,3ph_h-2_acsr2_acsr2_acsr2_acsr_ABC
P1075,l3215385,S2,l,3,3-phase,40,12.19,-119.1561652,46.6593808,63,m1089145,P1064,118.0,35.97,3ph_h-2_acsr2_acsr2_acsr2_acsr_ABC
P1076,l2933164,S2,l,3,3-phase,40,12.19,-119.1541253,46.65891824,63,l3029498,P1066,221.4,67.48,3ph_h-397_acsr397_acsr397_acsr2/0_acsr_ABC
P1077,l2673316,S2,l,1,1-phase,35,10.67,-119.1580579,46.65684376,63,n1142110,P1067,29.3,8.93,1ph-2_acsrxx2_acsr_A
P1078,l3010566,S2,l,1,1-phase,35,10.67,-119.1792838,46.65659522,64,l2841625,P1068,285.8,87.11,1ph-xx4_acsr4_acsr_C
