pole_id,bus,feeder,bus_type,phase_count,phase_type,pole_height_ft,pole_height_m,longitude,latitude,depth_in_tree,parent_bus,parent_pole_id,span_ft_to_parent,span_m_to_parent,spacing_template
P1749,m1047522,S3,m,3,3-phase,40,12.19,-119.1968605,46.7128621,69,m1047520,P1742,167.4,51.02,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1750,l2685809,S3,l,1,1-phase,35,10.67,-119.1980113,46.71255126,69,n1136665,P1743,98.2,29.93,1ph-2/0_acsrxx2_acsr_A
P1751,m1047490,S3,m,3,3-phase,40,12.19,-119.1996703,46.70537938,69,l2822872,P1746,304.5,92.81,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1752,m1047528,S3,m,3,3-phase,40,12.19,-119.1998595,46.71342746,70,n1136666,P1747,97.7,29.78,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1753,m1047pv-2,S3,m,3,3-phase,40,12.19,-119.1960339,46.71090542,70,m1047pv-1,P1748,0.0,0.0,
P1754,n1136664,S3,n,1,1-phase,35,10.67,-119.1968786,46.7129899,70,m1047522,P1749,29.5,8.99,1ph-2_acsrxx1/0_tpx_A
P1755,l2726973,S3,l,3,3-phase,40,12.19,-119.1988099,46.70463306,70,m1047490,P1751,237.7,72.45,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1756,p1164481,S3,p,1,1-phase,35,10.67,-119.1995764,46.70491926,70,m1047490,P1751,119.5,36.42,1ph-2_acsrxx2_acsr_A
P1757,l2858166,S3,l,3,3-phase,40,12.19,-119.1999313,46.71346174,71,m1047528,P1752,15.9,4.85,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1758,m1047pv-3,S3,m,3,3-phase,40,12.19,-119.1944673,46.71025202,71,m1047pv-2,P1753,347.4,105.89,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1759,n1136663,S3,n,3,3-phase,40,12.19,-119.1961462,46.71318156,71,d6077791-3_int,,155.2,47.3,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1760,l3085401,S3,l,1,1-phase,35,10.67,-119.196895,46.71310534,71,n1136664,P1754,26.7,8.14,1ph-2_acsrxx1/0_tpx_A
P1761,m1047485,S3,m,3,3-phase,40,12.19,-119.1975952,46.70397248,71,l2726973,P1755,277.7,84.64,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1762,l3729297,S3,l,1,1-phase,35,10.67,-119.2003216,46.7044848,71,p1164481,P1756,174.1,53.07,1ph-2_acsrxx2_acsr_A
P1763,m1047534,S3,m,3,3-phase,40,12.19,-119.1944139,46.71395636,72,n1136663,P1759,376.4,114.73,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1764,l3122821,S3,l,3,3-phase,40,12.19,-119.1943578,46.7031868,72,m1047485,P1761,645.7,196.81,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1765,l3729298,S3,l,1,1-phase,35,10.67,-119.2013574,46.7042535,72,l3729297,P1762,205.3,62.58,1ph-2_acsrxx2_acsr_A
P1766,n1136667,S3,n,3,3-phase,40,12.19,-119.2012862,46.71404078,73,d5863704-2_int,,291.5,88.85,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1767,n1136660,S3,n,1,1-phase,35,10.67,-119.1945079,46.71407472,73,m1047534,P1763,32.6,9.94,1ph-2_acsrxx2_acsr_A
P1768,m1047550,S3,m,3,3-phase,40,12.19,-119.1929448,46.71468446,73,m1047534,P1763,327.2,99.73,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1769,n1136661,S3,n,1,1-phase,35,10.67,-119.1943239,46.7138719,73,m1047534,P1763,25.9,7.89,1ph-xx2_acsr2_acsr_C
P1770,m1047486,S3,m,3,3-phase,40,12.19,-119.1921928,46.70397606,73,l3122821,P1764,452.5,137.92,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1771,l3727707,S3,l,1,1-phase,35,10.67,-119.2023781,46.70423802,73,l3729298,P1765,195.5,59.59,1ph-2_acsrxx2_acsr_A
P1772,l3010568,S3,l,1,1-phase,35,10.67,-119.194883,46.7145465,74,n1136660,P1767,130.0,39.62,1ph-2_acsrxx2_acsr_A
P1773,m1047558,S3,m,3,3-phase,40,12.19,-119.1921198,46.71505906,74,m1047550,P1768,179.9,54.83,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1774,l3029505,S3,l,1,1-phase,35,10.67,-119.1940144,46.7135814,74,n1136661,P1769,89.2,27.19,1ph-xx2_acsr2_acsr_C
P1775,m1047484,S3,m,3,3-phase,40,12.19,-119.1905822,46.70350048,74,m1047486,P1770,327.2,99.73,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1776,p827502,S3,p,1,1-phase,35,10.67,-119.1921881,46.7038301,74,m1047486,P1770,33.5,10.21,1ph-4_acsrxx4_acsr_A
P1777,l3177665,S3,l,1,1-phase,35,10.67,-119.1925061,46.70397502,74,m1047486,P1770,60.0,18.29,1ph-2_acsrxx4_acsr_A
P1778,l3727708,S3,l,1,1-phase,35,10.67,-119.2026077,46.70347456,74,l3727707,P1771,180.7,55.08,1ph-2_acsrxx2_acsr_A
P1779,l3066815,S3,l,3,3-phase,40,12.19,-119.2023893,46.71439892,75,196-29519,,112.2,34.2,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1780,m1047568,S3,m,3,3-phase,40,12.19,-119.190919,46.71587864,75,m1047558,P1773,297.1,90.56,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1781,n1136659,S3,n,1,1-phase,35,10.67,-119.1922638,46.71525826,75,m1047558,P1773,53.4,16.28,1ph-4_acsrxx4_acsr_A
P1782,n1137996,S3,n,1,1-phase,35,10.67,-119.192032,46.71501232,75,m1047558,P1773,19.9,6.07,1ph-xx2_acsr2_acsr_C
P1783,l2673318,S3,l,1,1-phase,35,10.67,-119.192564,46.71322434,75,l3029505,P1774,326.7,99.58,1ph-xx2_acsr2_acsr_C
P1784,l3010560,S3,l,3,3-phase,40,12.19,-119.1896857,46.70310826,75,m1047484,P1775,193.9,59.1,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1785,n1137993,S3,n,1,1-phase,35,10.67,-119.1921775,46.70349712,75,p827502,P1776,76.5,23.32,1ph-4_acsrxx4_acsr_A
P1786,m3949157,S3,m,1,1-phase,35,10.67,-119.2026391,46.70340692,75,l3727708,P1778,16.7,5.09,1ph-2_acsrxx2_acsr_A
P1787,m1047548,S3,m,3,3-phase,40,12.19,-119.2030894,46.71464682,76,l3066815,P1779,145.7,44.41,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1788,p827527,S3,p,3,3-phase,40,12.19,-119.1907477,46.71572562,76,m1047568,P1780,52.3,15.94,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P1789,l3104129,S3,l,1,1-phase,35,10.67,-119.193086,46.71639478,76,n1136659,P1781,304.7,92.87,1ph-4_acsrxx4_acsr_A
P1790,l3178979,S3,l,1,1-phase,35,10.67,-119.1919268,46.71495626,76,n1137996,P1782,23.9,7.28,1ph-xx2_acsr2_acsr_C
P1791,m1047483,S3,m,3,3-phase,40,12.19,-119.1892032,46.70287326,76,l3010560,P1784,107.0,32.61,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1792,l2860482,S3,l,1,1-phase,35,10.67,-119.1921482,46.70257816,76,n1137993,P1785,211.0,64.31,1ph-4_acsrxx4_acsr_A
P1793,l3728037,S3,l,1,1-phase,35,10.67,-119.2031775,46.70196928,76,m3949157,P1786,345.8,105.4,1ph-2_acsrxx2_acsr_A
P1794,l3727711,S3,l,1,1-phase,35,10.67,-119.2021228,46.70285354,76,m3949157,P1786,161.0,49.07,1ph-2_acsrxx2_acsr_A
P1795,l3727709,S3,l,1,1-phase,35,10.67,-119.2036538,46.7037165,76,m3949157,P1786,206.9,63.06,1ph-2_acsrxx2_acsr_A
P1796,n1136670,S3,n,3,3-phase,40,12.19,-119.2029972,46.7148955,77,m1047548,P1787,59.8,18.23,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P1797,m1047552,S3,m,3,3-phase,40,12.19,-119.2034102,46.71471708,77,m1047548,P1787,63.5,19.35,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1798,n1136658,S3,n,3,3-phase,40,12.19,-119.1906439,46.71571116,77,p827527,P1788,20.1,6.13,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P1799,p827505,S3,p,1,1-phase,35,10.67,-119.1892253,46.70276294,77,m1047483,P1791,25.7,7.83,1ph-xx4_acsr4_acsr_C
P1800,m1047480,S3,m,3,3-phase,40,12.19,-119.1880859,46.70222126,77,m1047483,P1791,261.1,79.58,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1801,l3254204,S3,l,1,1-phase,35,10.67,-119.1913662,46.69378298,77,l2860482,P1792,2024.9,617.19,1ph-4_acsrxx4_acsr_A
P1802,m3949154,S3,m,1,1-phase,35,10.67,-119.2031936,46.70048752,77,l3728037,P1793,340.2,103.69,1ph-2_acsrxx2_acsr_A
P1803,l3727712,S3,l,1,1-phase,35,10.67,-119.2013937,46.70286508,77,l3727711,P1794,139.6,42.55,1ph-2_acsrxx2_acsr_A
P1804,l3727710,S3,l,1,1-phase,35,10.67,-119.204796,46.7041162,77,l3727709,P1795,237.2,72.3,1ph-2_acsrxx2_acsr_A
P1805,p827529,S3,p,1,1-phase,35,10.67,-119.2034373,46.71459386,78,m1047552,P1797,28.8,8.78,1ph-x2_acsrx2_acsr_B
P1806,n1136669,S3,n,3,3-phase,40,12.19,-119.2038191,46.7149438,78,m1047552,P1797,94.0,28.65,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1807,m1047566,S3,m,3,3-phase,40,12.19,-119.1899191,46.71561,78,n1136658,P1798,140.7,42.89,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P1808,n1137958,S3,n,1,1-phase,35,10.67,-119.1892386,46.70269846,78,p827505,P1799,15.0,4.57,1ph-xx4_acsr4_acsr_C
P1809,m1069483,S3,m,3,3-phase,40,12.19,-119.1865142,46.70125468,78,m1047480,P1800,374.0,114.0,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1810,p827504,S3,p,1,1-phase,35,10.67,-119.1879915,46.70238304,78,m1047480,P1800,41.3,12.59,1ph-4_wpalxx4_wpal_A
P1811,l3728038,S3,l,1,1-phase,35,10.67,-119.2032447,46.7005208,78,m3949154,P1802,12.4,3.78,1ph-2_acsrxx2_acsr_A
P1812,l3728042,S3,l,1,1-phase,35,10.67,-119.2019725,46.70072622,78,m3949154,P1802,240.2,73.21,1ph-2_acsrxx2_acsr_A
P1813,m1047572,S3,m,3,3-phase,40,12.19,-119.2024587,46.7163489,79,d5956471-2_int,,349.2,106.44,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P1814,n1136668,S3,n,1,1-phase,35,10.67,-119.2034513,46.71453,79,p827529,P1805,14.9,4.54,1ph-x2_acsrx4_acsr_B
P1815,l3103822,S3,l,3,3-phase,40,12.19,-119.2046833,46.71542296,79,n1136669,P1806,198.7,60.56,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1816,n1137995,S3,n,1,1-phase,35,10.67,-119.1898977,46.71552476,79,m1047566,P1807,20.0,6.1,1ph-4_acsrxx4_acsr_A
P1817,m1047478,S3,m,1,1-phase,35,10.67,-119.1894974,46.70144904,79,n1137958,P1808,291.1,88.73,1ph-xx4_acsr4_acsr_C
P1818,p827503,S3,p,1,1-phase,35,10.67,-119.1864106,46.70133644,79,m1069483,P1809,27.3,8.32,1ph-xx4_wpal4_acsr_C
P1819,m1069481,S3,m,3,3-phase,40,12.19,-119.1858838,46.70075092,79,m1069483,P1809,167.2,50.96,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1820,n1137957,S3,n,1,1-phase,35,10.67,-119.1879224,46.70250152,79,p827504,P1810,30.3,9.24,1ph-4_wpalxx4_wpal_A
P1821,l3728039,S3,l,1,1-phase,35,10.67,-119.2043204,46.70120856,79,l3728038,P1811,259.5,79.1,1ph-2_acsrxx2_acsr_A
P1822,l3728043,S3,l,1,1-phase,35,10.67,-119.2008556,46.70056858,79,l3728042,P1812,216.9,66.11,1ph-2_acsrxx2_acsr_A
P1823,m1047580,S3,m,3,3-phase,40,12.19,-119.2024421,46.7168488,80,m1047572,P1813,114.8,34.99,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P1824,l3029506,S3,l,1,1-phase,35,10.67,-119.2035486,46.71391664,80,n1136668,P1814,142.0,43.28,1ph-x2_acsrx4_acsr_B
P1825,m1047577,S3,m,3,3-phase,40,12.19,-119.2060808,46.71662198,80,l3103822,P1815,384.1,117.07,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1826,l3141401,S3,l,1,1-phase,35,10.67,-119.1898076,46.7151667,80,n1137995,P1816,84.0,25.6,1ph-4_acsrxx4_acsr_A
P1827,m1047575,S3,m,3,3-phase,40,12.19,-119.1896632,46.71678594,80,regxfmr_190-8593,,29.2,8.9,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1828,l2766716,S3,l,1,1-phase,35,10.67,-119.1895682,46.70084436,80,m1047478,P1817,139.5,42.52,1ph-xx4_acsr4_acsr_C
P1829,l3254209,S3,l,1,1-phase,35,10.67,-119.1899463,46.70166366,80,m1047478,P1817,99.1,30.21,1ph-xx2_acsr4_dpx_C
P1830,n1137994,S3,n,1,1-phase,35,10.67,-119.1860265,46.7016397,80,p827503,P1818,101.3,30.88,1ph-xx4_wpal4_acsr_C
P1831,p827507,S3,p,1,1-phase,35,10.67,-119.1859752,46.70063336,80,m1069481,P1819,32.2,9.81,1ph-xx2_acsr2_acsr_C
P1832,l2745848,S3,l,3,3-phase,40,12.19,-119.1855484,46.7004879,80,m1069481,P1819,88.2,26.88,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1833,l3104119,S3,l,1,1-phase,35,10.67,-119.1875921,46.70306728,80,n1137957,P1820,144.5,44.04,1ph-4_wpalxx4_wpal_A
P1834,l3728040,S3,l,1,1-phase,35,10.67,-119.2051083,46.70176698,80,l3728039,P1821,198.0,60.35,1ph-2_acsrxx2_acsr_A
P1835,p828362,S3,p,3,3-phase,40,12.19,-119.202418,46.71694624,81,m1047580,P1823,22.8,6.95,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P1836,n1136672,S3,n,1,1-phase,35,10.67,-119.2026152,46.71689406,81,m1047580,P1823,34.7,10.58,1ph-xx2_acsr2_acsr_C
P1837,m1047518,S3,m,1,1-phase,35,10.67,-119.2040566,46.71272542,81,l3029506,P1824,290.3,88.48,1ph-x4_acsrx4_acsr_B
P1838,m1047592,S3,m,3,3-phase,40,12.19,-119.2074555,46.717545,81,m1047577,P1825,338.0,103.02,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1839,l3235245,S3,l,1,1-phase,35,10.67,-119.1907447,46.70083504,81,l2766716,P1828,225.3,68.67,1ph-xx2_acsr2_acsr_C
P1840,m1069484,S3,m,1,1-phase,35,10.67,-119.1853251,46.70219352,81,n1137994,P1830,184.9,56.36,1ph-xx4_wpal4_acsr_C
P1841,n1137956,S3,n,1,1-phase,35,10.67,-119.1860799,46.70049866,81,p827507,P1831,36.8,11.22,1ph-xx2_acsr2_acsr_C
P1842,l2673308,S3,l,3,3-phase,40,12.19,-119.184842,46.69991406,81,l2745848,P1832,188.8,57.55,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1843,l3728041,S3,l,1,1-phase,35,10.67,-119.2056604,46.7020571,81,l3728040,P1834,125.0,38.1,1ph-2_acsrxx2_acsr_A
P1844,n1136671,S3,n,3,3-phase,40,12.19,-119.2023964,46.71703344,82,p828362,P1835,20.4,6.22,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P1845,l3253995,S3,l,1,1-phase,35,10.67,-119.2028141,46.71694598,82,n1136672,P1836,39.9,12.16,1ph-xx2_acsr2_acsr_C
P1846,l2973160,S3,l,1,1-phase,35,10.67,-119.2055224,46.71291116,82,m1047518,P1837,283.9,86.53,1ph-x2_acsrx2_acsr_B
P1847,m3763619,S3,m,3,3-phase,40,12.19,-119.2080881,46.71776808,82,m1047592,P1838,131.5,40.08,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1848,p827512,S3,p,1,1-phase,35,10.67,-119.2074268,46.71759148,82,m1047592,P1838,12.0,3.66,1ph-xx4_acsr4_acsr_C
P1849,l2841632,S3,l,3,3-phase,40,12.19,-119.1887776,46.7176347,82,d5860450-1_int,,82.4,25.12,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1850,l2785517,S3,l,1,1-phase,35,10.67,-119.1838041,46.70344164,82,m1069484,P1840,408.6,124.54,1ph-xx4_wpal4_acsr_C
P1851,l3141396,S3,l,1,1-phase,35,10.67,-119.1865534,46.69988962,82,n1137956,P1841,166.7,50.81,1ph-xx2_acsr2_acsr_C
P1852,l2991939,S3,l,3,3-phase,40,12.19,-119.1837115,46.69861002,82,l2673308,P1842,369.5,112.62,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1853,m1047593,S3,m,3,3-phase,40,12.19,-119.2022488,46.71763148,83,n1136671,P1844,140.2,42.73,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P1854,m1026830,S3,m,3,3-phase,40,12.19,-119.2087613,46.71798322,83,m3763619,P1847,138.1,42.09,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1855,m3763624,S3,m,3,3-phase,40,12.19,-119.2079834,46.71795416,83,m3763619,P1847,47.2,14.39,3ph_h-2_acsr2_acsr2_acsr2_acsr_ABC
P1856,n1136994,S3,n,1,1-phase,35,10.67,-119.207301,46.71779586,83,p827512,P1848,52.7,16.06,1ph-xx4_acsr4_acsr_C
P1857,m1047574,S3,m,3,3-phase,40,12.19,-119.1886324,46.71780014,83,l2841632,P1849,39.4,12.01,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1858,l3066809,S3,l,1,1-phase,35,10.67,-119.1826679,46.70451188,83,l2785517,P1850,328.2,100.04,1ph-xx4_acsr4_acsr_C
P1859,l3066808,S3,l,1,1-phase,35,10.67,-119.188292,46.69811478,83,l3141396,P1851,526.2,160.39,1ph-xx2_acsr2_acsr_C
P1860,l3216367,S3,l,3,3-phase,40,12.19,-119.1829204,46.69744388,83,l2991939,P1852,307.6,93.76,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1861,m1047615,S3,m,3,3-phase,40,12.19,-119.2009892,46.71917326,84,m1047593,P1853,428.3,130.55,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P1862,n1136993,S3,n,1,1-phase,35,10.67,-119.2021026,46.71756216,84,m1047593,P1853,32.2,9.81,1ph-4_wpalxx4_wpal_A
P1863,p827511,S3,p,1,1-phase,35,10.67,-119.2087628,46.71802264,84,m1026830,P1854,9.0,2.74,1ph-xx4_acsr4_acsr_C
P1864,l2879070,S3,l,3,3-phase,40,12.19,-119.2095772,46.71829828,84,m1026830,P1854,172.2,52.49,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1865,m3763618,S3,m,3,3-phase,40,12.19,-119.2079437,46.71802478,84,m3763624,P1855,17.9,5.46,3ph_h-2_acsr2_acsr2_acsr2_acsr_ABC
P1866,l2785521,S3,l,1,1-phase,35,10.67,-119.2069955,46.71829196,84,n1136994,P1856,128.0,39.01,1ph-xx4_acsr4_acsr_C
P1867,m1069500,S3,m,3,3-phase,40,12.19,-119.1876533,46.71861344,84,m1047574,P1857,688.9,209.98,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1868,m1069487,S3,m,1,1-phase,35,10.67,-119.1820648,46.70526934,84,l3066809,P1858,208.8,63.64,1ph-xx4_wpal4_wpal_C
P1869,m1069468,S3,m,3,3-phase,40,12.19,-119.1825731,46.69692892,84,l3216367,P1860,135.7,41.36,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1870,n1136995,S3,n,1,1-phase,35,10.67,-119.201216,46.7191372,85,m1047615,P1861,44.2,13.47,1ph-xx2_acsr2_acsr_C
P1871,l3216123,S3,l,3,3-phase,40,12.19,-119.200972,46.7191977,85,m1047615,P1861,6.5,1.98,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P1872,l2972930,S3,l,1,1-phase,35,10.67,-119.2017821,46.71741032,85,n1136993,P1862,70.6,21.52,1ph-4_wpalxx4_wpal_A
P1873,n1140527,S3,n,1,1-phase,35,10.67,-119.2087588,46.71819248,85,p827511,P1863,39.0,11.89,1ph-xx4_acsr4_acsr_C
P1874,l3216345,S3,l,3,3-phase,40,12.19,-119.2109853,46.7187972,85,l2879070,P1864,293.0,89.31,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1875,m1069504,S3,m,3,3-phase,40,12.19,-119.1863303,46.71966492,85,m1069500,P1867,350.1,106.71,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1876,p827549,S3,p,1,1-phase,35,10.67,-119.1877205,46.71864692,85,m1069500,P1867,15.0,4.57,1ph-4_acsrxx4_acsr_A
P1877,l2954344,S3,l,1,1-phase,35,10.67,-119.1809003,46.70514224,85,m1069487,P1868,224.9,68.55,1ph-xx4_acsr4_acsr_C
P1878,m1069488,S3,m,1,1-phase,35,10.67,-119.1821032,46.7072155,85,m1069487,P1868,446.9,136.22,1ph-xx4_wpal4_wpal_C
P1879,p827506,S3,p,1,1-phase,35,10.67,-119.1824284,46.69694448,85,m1069468,P1869,27.9,8.5,1ph-4_acsrxx4_acsr_A
P1880,m1069464,S3,m,3,3-phase,40,12.19,-119.1817553,46.69613728,85,m1069468,P1869,239.9,73.12,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1881,m1047613,S3,m,1,1-phase,35,10.67,-119.2014287,46.71910334,86,n1136995,P1870,41.5,12.65,1ph-xx2_acsr2_acsr_C
P1882,n1136996,S3,n,3,3-phase,40,12.19,-119.1999101,46.72039572,86,l3216123,P1871,342.1,104.27,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P1883,l3342743,S3,l,1,1-phase,35,10.67,-119.2087106,46.72020736,86,n1140527,P1873,462.7,141.03,1ph-xx4_acsr4_acsr_C
P1884,m3768670,S3,m,3,3-phase,40,12.19,-119.2122389,46.7190803,86,l3216345,P1874,248.7,75.8,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1885,l3197654,S3,l,1,1-phase,35,10.67,-119.1868665,46.72013396,86,m1069504,P1875,148.8,45.35,1ph-2_acsrxx2_acsr_A
P1886,l2691967,S3,l,3,3-phase,40,12.19,-119.1857518,46.72010556,86,m1069504,P1875,150.0,45.72,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1887,n1140518,S3,n,1,1-phase,35,10.67,-119.188045,46.71880866,86,p827549,P1876,72.4,22.07,1ph-4_acsrxx4_acsr_A
P1888,l2897767,S3,l,1,1-phase,35,10.67,-119.1800331,46.70506308,86,l2954344,P1877,167.1,50.93,1ph-xx4_acsr4_acsr_C
P1889,l2748125,S3,l,1,1-phase,35,10.67,-119.181128,46.70724912,86,m1069488,P1878,186.9,56.97,1ph-xx4_acsr4_acsr_C
P1890,m1069489,S3,m,1,1-phase,35,10.67,-119.1821168,46.70826354,86,m1069488,P1878,240.6,73.33,1ph-xx2_acsr2_acsr_C
P1891,m1069469,S3,m,1,1-phase,35,10.67,-119.1823086,46.69695728,86,p827506,P1879,23.1,7.04,1ph-4_acsrxx4_acsr_A
P1892,m1069461,S3,m,3,3-phase,40,12.19,-119.1810746,46.69513942,86,m1069464,P1880,263.6,80.35,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1893,p873787,S3,p,1,1-phase,35,10.67,-119.1817599,46.69604824,86,m1069464,P1880,20.5,6.25,1ph-x2_acsrx2_acsr_B
P1894,m1047612,S3,m,1,1-phase,35,10.67,-119.2014352,46.7191023,87,m1047613,P1881,1.3,0.4,1ph-xx2_acsr2_acsr_C
P1895,m1047649,S3,m,3,3-phase,40,12.19,-119.1997687,46.72055522,87,n1136996,P1882,45.5,13.87,3ph_h-4_acsr4_acsr4_acsr4_acsr_ABC
P1896,m1026883,S3,m,1,1-phase,35,10.67,-119.2087781,46.72424302,87,l3342743,P1883,926.6,282.43,1ph-xx4_acsr4_acsr_C
P1897,p1123251,S3,p,1,1-phase,35,10.67,-119.2122119,46.71914006,87,m3768670,P1884,14.7,4.48,1ph-2_acsrxx2_acsr_A
P1898,l3235254,S3,l,3,3-phase,40,12.19,-119.2133765,46.7195574,87,m3768670,P1884,243.8,74.31,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1899,l3645809,S3,l,1,1-phase,35,10.67,-119.2071297,46.71877382,87,n1140525,,209.6,63.89,1p_1/0_axnj_db_C
P1900,l2764403,S3,l,1,1-phase,35,10.67,-119.1886363,46.71910326,87,n1140518,P1887,131.9,40.2,1ph-4_acsrxx4_acsr_A
P1901,l3254208,S3,l,1,1-phase,35,10.67,-119.1778102,46.70519882,87,l2897767,P1888,426.8,130.09,1ph-xx4_acsr4_acsr_C
P1902,l2673303,S3,l,1,1-phase,35,10.67,-119.1802038,46.70724808,87,l2748125,P1889,177.0,53.95,1ph-xx4_acsr4_acsr_C
P1903,l2933120,S3,l,1,1-phase,35,10.67,-119.1821333,46.70931872,87,m1069489,P1890,242.3,73.85,1ph-xx2_acsr2_acsr_C
P1904,n1139263,S3,n,1,1-phase,35,10.67,-119.182168,46.6969724,87,m1069469,P1891,27.1,8.26,1ph-4_acsrxx4_acsr_A
P1905,m1069467,S3,m,1,1-phase,35,10.67,-119.1825791,46.6968456,87,m1069469,P1891,70.0,21.34,1ph-2_acsrxx2_acsr_A
P1906,l2876798,S3,l,3,3-phase,40,12.19,-119.1802448,46.69503186,87,m1069461,P1892,160.8,49.01,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr_ABC
P1907,p827574,S3,p,1,1-phase,35,10.67,-119.1811654,46.69504106,87,m1069461,P1892,28.5,8.69,1ph-2_acsrxx2_acsr_A
P1908,m1069463,S3,m,1,1-phase,35,10.67,-119.181776,46.6958395,87,p873787,P1893,48.5,14.78,1ph-x2_acsrx2_acsr_B
P1909,l2878848,S3,l,1,1-phase,35,10.67,-119.2034689,46.7185311,88,p828359,,582.4,177.52,1p_1/0_axnj_db_C
P1910,l2973153,S3,l,3,3-phase,40,12.19,-119.199706,46.72089578,88,m1047649,P1895,79.1,24.11,3ph_h-4_wpal4_wpal4_wpal1/0_tpx_ABC
P1911,n1136997,S3,n,1,1-phase,35,10.67,-119.1998732,46.72056216,88,m1047649,P1895,20.1,6.13,1ph-xx6_wpal6_wpal_C
P1912,m1026898,S3,m,1,1-phase,35,10.67,-119.2087814,46.72512374,88,m1026883,P1896,202.2,61.63,1ph-xx4_acsr4_acsr_C
P1913,n1140528,S3,n,1,1-phase,35,10.67,-119.2121815,46.71922674,88,p1123251,P1897,20.7,6.31,1ph-2_acsrxx2_acsr_A
